time,value
2017-01-01,35139.402
2017-02-01,50483.5
2017-03-01,35637.527
2017-04-01,23769.639
2017-05-01,12217.691
2017-06-01,18182.355
2017-07-01,38426.902
2017-08-01,39030
2017-09-01,20063.803
2017-10-01,20243.44
2017-11-01,7490.6924
2017-12-01,25002.135
2018-01-01,35904.66
2018-02-01,49400.074
2018-03-01,42522.7
2018-04-01,20254.893
2018-05-01,13534.408
2018-06-01,19762.32
2018-07-01,36812.68
2018-08-01,35920.402
2018-09-01,20161.006
2018-10-01,19650.46
2018-11-01,7098.3906
2018-12-01,23597.172
2019-01-01,35746.07
2019-02-01,45767.434
2019-03-01,38275.914
2019-04-01,23674.98
2019-05-01,12643.899
2019-06-01,20341.396
2019-07-01,35033.168
2019-08-01,35978.95
2019-09-01,21132.201
2019-10-01,20514.742
2019-11-01,7805.9756
2019-12-01,27616.398
2020-01-01,34979.777
2020-02-01,48057.29
2020-03-01,22119.39
2020-04-01,8640.977
2020-05-01,9516.178
2020-06-01,17729.758
2020-07-01,42302.09
2020-08-01,37410.125
2020-09-01,24498.3
2020-10-01,23985.89
2020-11-01,11694.402
2020-12-01,26481.902
2021-01-01,33097.58
2021-02-01,42621.383
2021-03-01,26583.617
2021-04-01,19822.44
2021-05-01,15630.473
2021-06-01,17691.457
2021-07-01,38798.344
2021-08-01,34893.402
2021-09-01,23526.951
2021-10-01,24993.15
2021-11-01,9544.593
2021-12-01,24015.152
2022-01-01,33446.043
2022-02-01,41752.004
2022-03-01,31555.48
2022-04-01,23122.207
2022-05-01,15900.415
2022-06-01,17215.332
2022-07-01,34102.78
2022-08-01,31623.469
2022-09-01,18514.059
2022-10-01,20146.275
2022-11-01,9361.817
2022-12-01,22325.375
2023-01-01,30733.518
2023-02-01,36835.12
2023-03-01,25146.408
2023-04-01,17596.738
2023-05-01,13089.172
2023-06-01,16693.42
2023-07-01,26679.39
2023-08-01,25869.719
2023-09-01,15993.8
2023-10-01,16877.645
2023-11-01,6868.6787
2023-12-01,17626.627
2024-01-01,36300.52
2024-02-01,45475.227
2024-03-01,34077.68
2024-04-01,18723.125
2024-05-01,17938.959
2024-06-01,22447.209
2024-07-01,34369.695
2024-08-01,32712.854
2024-09-01,20630.115
2024-10-01,19783.627
2024-11-01,7817.68
2024-12-01,22533.725
2025-01-01,36311.105
2025-02-01,42601.5
2025-03-01,29952.16
2025-04-01,20034.86
2025-05-01,13912.13
2025-06-01,18764.457
2025-07-01,31809.818
2025-08-01,30778.557
2025-09-01,19512.807
2025-10-01,20841.889
2025-11-01,13218.541
2025-12-01,24261.44
2026-01-01,34465.344
2026-02-01,40219.49
2026-03-01,28095.918
