time,value
2017-01-01,6631.6187
2017-02-01,8018.113
2017-03-01,7263.005
2017-04-01,5736.8496
2017-05-01,6050.8135
2017-06-01,7411.328
2017-07-01,13054.493
2017-08-01,12241.073
2017-09-01,7992.956
2017-10-01,5304.0537
2017-11-01,3059.9531
2017-12-01,4262.562
2018-01-01,7772.9907
2018-02-01,12522.353
2018-03-01,7933.5586
2018-04-01,5338.193
2018-05-01,5147.1177
2018-06-01,7847.359
2018-07-01,14253.968
2018-08-01,15207.975
2018-09-01,10103.05
2018-10-01,5802.756
2018-11-01,2841.7131
2018-12-01,4075.3157
2019-01-01,6509.4526
2019-02-01,7850.0107
2019-03-01,8621.632
2019-04-01,5834.7476
2019-05-01,6079.0596
2019-06-01,8466.039
2019-07-01,16622.668
2019-08-01,16189.78
2019-09-01,10496.605
2019-10-01,5803.724
2019-11-01,4357.329
2019-12-01,5986.5156
2020-01-01,7460.0884
2020-02-01,8964.95
2020-03-01,4314.0703
2020-04-01,1374.5482
2020-05-01,2533.7617
2020-06-01,4895.5747
2020-07-01,13956.314
2020-08-01,11860.233
2020-09-01,10846.515
2020-10-01,4942.3315
2020-11-01,1276.8916
2020-12-01,4473.574
2021-01-01,2987.9124
2021-02-01,5801.894
2021-03-01,3790.1274
2021-04-01,5167.744
2021-05-01,4325.3354
2021-06-01,6686.791
2021-07-01,15561.162
2021-08-01,16487.777
2021-09-01,11069.902
2021-10-01,7292.423
2021-11-01,2756.5054
2021-12-01,8509.967
2022-01-01,4179.5854
2022-02-01,7855.334
2022-03-01,7462.212
2022-04-01,7001.795
2022-05-01,6618.1836
2022-06-01,9726.776
2022-07-01,11810.386
2022-08-01,11664.056
2022-09-01,17897.824
2022-10-01,6467.548
2022-11-01,5146.9316
2022-12-01,5431.558
2023-01-01,6354.154
2023-02-01,7245.66
2023-03-01,7618.757
2023-04-01,5018.7915
2023-05-01,7190.418
2023-06-01,7202.9053
2023-07-01,12098.534
2023-08-01,11863.495
2023-09-01,13389.525
2023-10-01,5548.521
2023-11-01,3640.2866
2023-12-01,4980.115
2024-01-01,6319.0625
2024-02-01,7274.8276
2024-03-01,7101.3
2024-04-01,5000.7676
2024-05-01,5430.288
2024-06-01,8420.297
2024-07-01,17942.328
2024-08-01,17932.7
2024-09-01,11181.131
2024-10-01,5546.9624
2024-11-01,5292.452
2024-12-01,4040.6067
2025-01-01,8483.032
2025-02-01,7549.2935
2025-03-01,6484.895
2025-04-01,6195.8145
2025-05-01,6761.0503
2025-06-01,8456.201
2025-07-01,10288.401
2025-08-01,10194.98
2025-09-01,12479.212
2025-10-01,6254.6626
2025-11-01,4757.741
2025-12-01,4407.535
2026-01-01,7814.0674
2026-02-01,7521.705
2026-03-01,6408.8027
