time,value
2017-01-01,547432.06
2017-02-01,1217045.6
2017-03-01,481649.47
2017-04-01,199328.39
2017-05-01,102211.91
2017-06-01,154850.1
2017-07-01,527590.9
2017-08-01,412994.06
2017-09-01,194170.1
2017-10-01,274620.3
2017-11-01,33051.67
2017-12-01,270924.56
2018-01-01,554986.94
2018-02-01,1204841.4
2018-03-01,434494.38
2018-04-01,191657.97
2018-05-01,128072.125
2018-06-01,166495.47
2018-07-01,532510.1
2018-08-01,375862.97
2018-09-01,208484.78
2018-10-01,251937.31
2018-11-01,35792.082
2018-12-01,284145.66
2019-01-01,547608.6
2019-02-01,1034649.75
2019-03-01,501266.6
2019-04-01,191250.19
2019-05-01,100721.69
2019-06-01,176965
2019-07-01,532033.8
2019-08-01,403321.75
2019-09-01,209089.33
2019-10-01,268475.7
2019-11-01,42409.8
2019-12-01,311752.75
2020-01-01,607943.8
2020-02-01,1226201.9
2020-03-01,292436.22
2020-04-01,38005.78
2020-05-01,121002.24
2020-06-01,269522.1
2020-07-01,949498.5
2020-08-01,575848.75
2020-09-01,415812.75
2020-10-01,441452.1
2020-11-01,83595.7
2020-12-01,440629.94
2021-01-01,551936.25
2021-02-01,1201490.4
2021-03-01,449252.97
2021-04-01,382970.88
2021-05-01,295851.9
2021-06-01,321959.56
2021-07-01,890926.25
2021-08-01,609616.94
2021-09-01,329635.88
2021-10-01,466301.28
2021-11-01,61317.906
2021-12-01,362677.1
2022-01-01,631067.2
2022-02-01,1227628.4
2022-03-01,554835.3
2022-04-01,253740.89
2022-05-01,161343.97
2022-06-01,213493.64
2022-07-01,612512.9
2022-08-01,447799.66
2022-09-01,235390.08
2022-10-01,310029.53
2022-11-01,49349.066
2022-12-01,291481.75
2023-01-01,641722.44
2023-02-01,1189409.4
2023-03-01,404565.9
2023-04-01,204871.84
2023-05-01,157504.11
2023-06-01,185338.64
2023-07-01,540896.2
2023-08-01,379763.97
2023-09-01,214007.38
2023-10-01,276543.47
2023-11-01,46528.67
2023-12-01,256921.27
2024-01-01,580932.3
2024-02-01,1079215.6
2024-03-01,350371.88
2024-04-01,157146.38
2024-05-01,148840.12
2024-06-01,186860.55
2024-07-01,500801.25
2024-08-01,382492.2
2024-09-01,226420
2024-10-01,244345.83
2024-11-01,49964.344
2024-12-01,281877.66
2025-01-01,599787.3
2025-02-01,991767
2025-03-01,429429.03
2025-04-01,188650.19
2025-05-01,126322.29
2025-06-01,196450.03
2025-07-01,521641.5
2025-08-01,358584.06
2025-09-01,216530.52
2025-10-01,246310.27
2025-11-01,52185.137
2025-12-01,319806.6
2026-01-01,584953.1
2026-02-01,929298.75
2026-03-01,275302.12
